#FamilyID	pvalue	Significant at 0.05
null	0.183	n
null	0.046	y
null	0.48	n
null	0.409	n
null	0.183	n
null	0.183	n
null	0.139	n
null	0.183	n
null	0.132	n
null	0.139	n
null	0.183	n
null	0.132	n
null	0.311	n
null	0	y
null	0.082	n
null	0.183	n
null	0.183	n
null	0.139	n
null	0.139	n
null	0.139	n
null	0.183	n
null	0.139	n
null	0.139	n
null	0.081	n
null	0.183	n
null	0.183	n
null	0.183	n
null	0.078	n
null	0.48	n
null	0.139	n
null	0	y
null	0.183	n
null	0.183	n
null	0.059	n
null	0.267	n
null	0.139	n
null	0.205	n
null	0.409	n
null	0.183	n
null	0.139	n
null	0.039	y
null	0.183	n
null	0.409	n
null	0.082	n
null	0.082	n
null	0.132	n
null	0.081	n
null	0.165	n
null	0.133	n
null	0.183	n
null	0.409	n
null	0.082	n
null	0.172	n
null	0.183	n
null	0.183	n
null	0.02	y
null	0.082	n
null	0.139	n
null	0.165	n
null	0.013	y
null	0.151	n
null	0.172	n
null	0.046	y
null	0.183	n
null	0.152	n
null	0.133	n
null	0.272	n
null	0.132	n
null	0.183	n
null	0.132	n
null	0.139	n
null	0.008	y
null	0.082	n
null	0	y
null	0	y
null	0.139	n
null	0.183	n
null	0.205	n
null	0.183	n
null	0.139	n
null	0.056	n
null	0.313	n
null	0.139	n
null	0.002	y
null	0.183	n
null	0.48	n
null	0.139	n
null	0.082	n
null	0.026	y
null	0.139	n
null	0.054	n
null	0.151	n
null	0.139	n
null	0.139	n
null	0.079	n
null	0.062	n
null	0.081	n
null	0.311	n
null	0.023	y
null	0.139	n
null	0.6	n
null	0.409	n
null	0.183	n
null	0.055	n
null	0.183	n
null	0.062	n
null	0.183	n
null	0.205	n
null	0.079	n
null	0.059	n
null	0.082	n
null	0.139	n
null	0.183	n
null	0.203	n
null	0	y
null	0.139	n
null	0.139	n
null	0.139	n
null	0.008	y
null	0.131	n
null	0.133	n
null	0.183	n
null	0.04	y
null	0.183	n
null	0.139	n
null	0.068	n
null	0.139	n
null	0.081	n
null	0.48	n
null	0.139	n
null	0.132	n
null	0.183	n
null	0.183	n
null	0.082	n
null	0.139	n
null	0.183	n
null	0.139	n
null	0.132	n
null	0.046	y
null	0.01	y
null	0.183	n
null	0.48	n
null	0.139	n
null	0.183	n
null	0.48	n
null	0.183	n
null	0.046	y
null	0.183	n
null	0.183	n
null	0.183	n
null	0.139	n
null	0.139	n
null	0.139	n
null	0.132	n
null	0.165	n
null	0.107	n
null	0.132	n
null	0.183	n
null	0.139	n
null	0.167	n
null	0.132	n
null	0.05	n
null	0.48	n
null	0.055	n
null	0.183	n
null	0.139	n
null	0.081	n
null	0.132	n
null	0.139	n
null	0.054	n
null	0.183	n
null	0.139	n
null	0.05	n
null	0.6	n
null	0.411	n
null	0.183	n
null	0.183	n
null	0.054	n
null	0.48	n
null	0.054	n
null	0.082	n
null	0.205	n
null	0.183	n
null	0.06	n
null	0.054	n
null	0.054	n
null	0.139	n
null	0.132	n
null	0.046	y
null	0.132	n
null	0.046	y
null	0.062	n
null	0.267	n
null	0.005	y
null	0.409	n
null	0.167	n
null	0.152	n
null	0.6	n
null	0.183	n
null	0.183	n
null	0.267	n
null	0.132	n
null	0.054	n
null	0.183	n
null	0.039	y
null	0.165	n
null	0.139	n
null	0.165	n
null	0.183	n
null	0.022	y
null	0	y
null	0.046	y
null	0.081	n
null	0.139	n
null	0.032	y
null	0.139	n
null	0.183	n
null	0.205	n
null	0.082	n
null	0.48	n
null	0.183	n
null	0.165	n
null	0.183	n
null	0.08	n
null	0.272	n
null	0.311	n
null	0.267	n
null	0.139	n
null	0.183	n
null	0.183	n
null	0.013	y
null	0.132	n
null	0.165	n
null	0.082	n
null	0	y
null	0.183	n
null	0.054	n
null	0.183	n
null	0.132	n
null	0.002	y
null	0.081	n
null	0.139	n
null	0.183	n
null	0.183	n
null	0.002	y
null	0.08	n
null	0.133	n
null	0.183	n
null	0.183	n
null	0.054	n
null	0.139	n
null	0.48	n
null	0.005	y
null	0.139	n
null	0.002	y
null	0.183	n
null	0.236	n
null	0.183	n
null	0.183	n
null	0	y
null	0.02	y
null	0.059	n
null	0.139	n
null	0.139	n
null	0.183	n
null	0.081	n
null	0.018	y
null	0.139	n
null	0	y
null	0.054	n
null	0.183	n
null	0.183	n
null	0.008	y
null	0.311	n
null	0.267	n
null	0.132	n
null	0.183	n
null	0.139	n
null	0.311	n
null	0.008	y
null	0.214	n
null	0.081	n
null	0.183	n
null	0.183	n
null	0.183	n
null	0.183	n
null	0.081	n
null	0.139	n
null	0.139	n
null	0.183	n
null	0.046	y
null	0.183	n
null	0.455	n
null	0.062	n
null	0.183	n
null	0.005	y
null	0.139	n
null	0.183	n
null	0.183	n
null	0.183	n
null	0.183	n
null	0.183	n
null	0.183	n
null	0.183	n
null	0.183	n
null	0.165	n
null	0.183	n
null	0.082	n
null	0.183	n
null	0.409	n
null	0.214	n
null	0.139	n
null	0.139	n
null	0.079	n
null	0.079	n
null	0.079	n
null	0.046	y
null	0.183	n
null	0.082	n
null	0.151	n
null	0.079	n
null	0.193	n
null	0.236	n
null	0.139	n
null	0	y
null	0.079	n
null	0.183	n
null	0.082	n
null	0.082	n
null	0.081	n
null	0.001	y
null	0.131	n
null	0.165	n
null	0.409	n
null	0.139	n
null	0.132	n
null	0.079	n
null	0.183	n
null	0.068	n
null	0.02	y
null	0.183	n
null	0.48	n
null	0.133	n
null	0.183	n
null	0.183	n
null	0.081	n
null	0.183	n
null	0.079	n
null	0.062	n
null	0.311	n
null	0.032	y
null	0.183	n
null	0.409	n
null	0.165	n
null	0.132	n
null	0.032	y
null	0.002	y
null	0.039	y
null	0.139	n
null	0.409	n
null	0.085	n
null	0.032	y
null	0.031	y
null	0.062	n
null	0.139	n
null	0.023	y
null	0.409	n
null	0.132	n
null	0.165	n
null	0.055	n
null	0.079	n
null	0.046	y
null	0.015	y
null	0.079	n
null	0.133	n
null	0.183	n
null	0.172	n
null	0.079	n
null	0.183	n
null	0.08	n
null	0.132	n
null	0.409	n
null	0.132	n
null	0.183	n
null	0.139	n
null	0.165	n
null	0.08	n
null	0.082	n
null	0.272	n
null	0.131	n
null	0.18	n
null	0.172	n
null	0.409	n
null	0.183	n
null	0.139	n
null	0.132	n
null	0.409	n
null	0.172	n
null	0.165	n
null	0.139	n
null	0.132	n
null	0.455	n
null	0.007	y
null	0.023	y
null	0.132	n
null	0.311	n
null	0.079	n
null	0.151	n
null	0.002	y
null	0.023	y
null	0.046	y
null	0.046	y
null	0.132	n
null	0.005	y
null	0.272	n
null	0.172	n
null	0.165	n
null	0.079	n
null	0.081	n
null	0.132	n
null	0.139	n
null	0.139	n
null	0.007	y
null	0.165	n
null	0.046	y
null	0.267	n
null	0.079	n
null	0.055	n
null	0.267	n
null	0.132	n
null	0.267	n
null	0.009	y
null	0.214	n
null	0.082	n
null	0.08	n
null	0	y
null	0.311	n
null	0.025	y
null	0.183	n
null	0.151	n
null	0.139	n
null	0.133	n
null	0.172	n
null	0.033	y
null	0.06	n
null	0.039	y
null	0.214	n
null	0.041	y
null	0.193	n
null	0.183	n
null	0.311	n
null	0.48	n
null	0.165	n
null	0.004	y
null	0.183	n
null	0.131	n
null	0.409	n
null	0.046	y
null	0.054	n
null	0.267	n
null	0.132	n
null	0.409	n
null	0.214	n
null	0.132	n
null	0.409	n
null	0.132	n
null	0	y
null	0.4	n
null	0.037	y
null	0.017	y
null	0.118	n
null	0.054	n
null	0.4	n
null	0.295	n
null	0.567	n
null	0.08	n
null	0.017	y
null	0.295	n
null	0.118	n
null	0.309	n
null	0.041	y
null	0.395	n
null	0	y
null	0.4	n
null	0.128	n
null	0.002	y
null	0.082	n
null	0.128	n
null	0.267	n
null	0.267	n
null	0.023	y
null	0.08	n
null	0.455	n
null	0.054	n
null	0.267	n
null	0.017	y
null	0.107	n
null	0.151	n
null	0.128	n
null	0.352	n
null	0.128	n
null	0.267	n
null	0.082	n
null	0.128	n
null	0.128	n
null	0.002	y
null	0	y
null	0.081	n
null	0.128	n
null	0.267	n
null	0.352	n
null	0.352	n
null	0.008	y
null	0.022	y
null	0.267	n
null	0.084	n
null	0.128	n
null	0.128	n
null	0.007	y
null	0.267	n
null	0.128	n
null	0.352	n
null	0.267	n
null	0.267	n
null	0.128	n
null	0.267	n
null	0.267	n
null	0.128	n
null	0.267	n
null	0.128	n
null	0.267	n
null	0.128	n
null	0.128	n
null	0.267	n
null	0.272	n
null	0.128	n
null	0.267	n
null	0.128	n
null	0.267	n
null	0.6	n
null	0.165	n
null	0.352	n
null	0.205	n
null	0.267	n
null	0.267	n
null	0.109	n
null	0.205	n
null	0.132	n
null	0.128	n
null	0.082	n
null	0.267	n
null	0.267	n
null	0.128	n
null	0.267	n
null	0.128	n
null	0.046	y
null	0.267	n
null	0.151	n
null	0.267	n
null	0.128	n
null	0.267	n
null	0.267	n
null	0.082	n
null	0.074	n
null	0.128	n
null	0.054	n
null	0.183	n
null	0.132	n
null	0.183	n
null	0.267	n
null	0.267	n
null	0.012	y
null	0.151	n
null	0.128	n
null	0.267	n
null	0.352	n
null	0.272	n
null	0.267	n
null	0.132	n
null	0.151	n
null	0.128	n
null	0.082	n
null	0.352	n
null	0.079	n
null	0.082	n
null	0.046	y
null	0.128	n
null	0.128	n
null	0.267	n
null	0.151	n
null	0.267	n
null	0.128	n
null	0.128	n
null	0.028	y
null	0.082	n
null	0.046	y
null	0.109	n
null	0.183	n
null	0.272	n
null	0.455	n
null	0.128	n
null	0.6	n
null	0.267	n
null	0.267	n
null	0.02	y
null	0.056	n
null	0.128	n
null	0.267	n
null	0.183	n
null	0.128	n
null	0.128	n
null	0.6	n
null	0.128	n
null	0.151	n
null	0.267	n
null	0.183	n
null	0.08	n
null	0.267	n
null	0.267	n
null	0.046	y
null	0.128	n
null	0.267	n
null	0.128	n
null	0.128	n
null	0.267	n
null	0.028	y
null	0.128	n
null	0.203	n
null	0.151	n
null	0.267	n
null	0.48	n
null	0.455	n
null	0.128	n
null	0.352	n
null	0.267	n
null	0.183	n
null	0.6	n
null	0.455	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.62	n
null	0.128	n
null	0.272	n
null	0.081	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.6	n
null	0.128	n
null	0.196	n
null	0.128	n
null	0.267	n
null	0.128	n
null	0.082	n
null	0.085	n
null	0.267	n
null	0.082	n
null	0.128	n
null	0.267	n
null	0.267	n
null	0.082	n
null	0.352	n
null	0.01	y
null	0.203	n
null	0.455	n
null	0.267	n
null	0.016	y
null	0.183	n
null	0.132	n
null	0.128	n
null	0.267	n
null	0.267	n
null	0.128	n
null	0.132	n
null	0.267	n
null	0.267	n
null	0.084	n
null	0.128	n
null	0.272	n
null	0.128	n
null	0.128	n
null	0.455	n
null	0.016	y
null	0.267	n
null	0.272	n
null	0.352	n
null	0.023	y
null	0.267	n
null	0.183	n
null	0.128	n
null	0.48	n
null	0.267	n
null	0.165	n
null	0.128	n
null	0.128	n
null	0.128	n
null	0.128	n
null	0.352	n
null	0.267	n
null	0.128	n
null	0.267	n
null	0.128	n
null	0.48	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.48	n
null	0.267	n
null	0.128	n
null	0	y
null	0.081	n
null	0.128	n
null	0.267	n
null	0.267	n
null	0.165	n
null	0.082	n
null	0.023	y
null	0.267	n
null	0.079	n
null	0.267	n
null	0.455	n
null	0.128	n
null	0.009	y
null	0.152	n
null	0.267	n
null	0.079	n
null	0.128	n
null	0.128	n
null	0.151	n
null	0.6	n
null	0.128	n
null	0.267	n
null	0.068	n
null	0.082	n
null	0.165	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.128	n
null	0.132	n
null	0.128	n
null	0.151	n
null	0.132	n
null	0.079	n
null	0.267	n
null	0.267	n
null	0.079	n
null	0.267	n
null	0.267	n
null	0.132	n
null	0.128	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.132	n
null	0.128	n
null	0.267	n
null	0.128	n
null	0.082	n
null	0.021	y
null	0.005	y
null	0.128	n
null	0.267	n
null	0.054	n
null	0.128	n
null	0.352	n
null	0.165	n
null	0.08	n
null	0.046	y
null	0.267	n
null	0.267	n
null	0.267	n
null	0.172	n
null	0.267	n
null	0.01	y
null	0.267	n
null	0.132	n
null	0.267	n
null	0.128	n
null	0.352	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.272	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.203	n
null	0.074	n
null	0.267	n
null	0.267	n
null	0.055	n
null	0.267	n
null	0.267	n
null	0.132	n
null	0.04	y
null	0.267	n
null	0.267	n
null	0.455	n
null	0.272	n
null	0.128	n
null	0.128	n
null	0.183	n
null	0.203	n
null	0.128	n
null	0.267	n
null	0.352	n
null	0.046	y
null	0.267	n
null	0.132	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.132	n
null	0.128	n
null	0.205	n
null	0.455	n
null	0.128	n
null	0.183	n
null	0.128	n
null	0.131	n
null	0.04	y
null	0.267	n
null	0.267	n
null	0.132	n
null	0.081	n
null	0.183	n
null	0.272	n
null	0.267	n
null	0.079	n
null	0.183	n
null	0.267	n
null	0.128	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.074	n
null	0.004	y
null	0.128	n
null	0.128	n
null	0.128	n
null	0.352	n
null	0.267	n
null	0.267	n
null	0.082	n
null	0.128	n
null	0.128	n
null	0.083	n
null	0.128	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.128	n
null	0.165	n
null	0.267	n
null	0.084	n
null	0.081	n
null	0.352	n
null	0.128	n
null	0.062	n
null	0.272	n
null	0.128	n
null	0.151	n
null	0.6	n
null	0.062	n
null	0.151	n
null	0.267	n
null	0.267	n
null	0.08	n
null	0.272	n
null	0.081	n
null	0.267	n
null	0.267	n
null	0.205	n
null	0.128	n
null	0.203	n
null	0.151	n
null	0.151	n
null	0.267	n
null	0.128	n
null	0.056	n
null	0.205	n
null	0.267	n
null	0.081	n
null	0.352	n
null	0.128	n
null	0.183	n
null	0.183	n
null	0.267	n
null	0.021	y
null	0.267	n
null	0.205	n
null	0.267	n
null	0.267	n
null	0.128	n
null	0.267	n
null	0.128	n
null	0.183	n
null	0.128	n
null	0.132	n
null	0.352	n
null	0.352	n
null	0.131	n
null	0.128	n
null	0.128	n
null	0.272	n
null	0.267	n
null	0.046	y
null	0.267	n
null	0.128	n
null	0.183	n
null	0.08	n
null	0.132	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.131	n
null	0.165	n
null	0.272	n
null	0	y
null	0.128	n
null	0.267	n
null	0.267	n
null	0.183	n
null	0.165	n
null	0.165	n
null	0.128	n
null	0.128	n
null	0.267	n
null	0.455	n
null	0.267	n
null	0.128	n
null	0.267	n
null	0.267	n
null	0.081	n
null	0.267	n
null	0.079	n
null	0.272	n
null	0.128	n
null	0.132	n
null	0.267	n
null	0.128	n
null	0.165	n
null	0.151	n
null	0.267	n
null	0.128	n
null	0.267	n
null	0.079	n
null	0.267	n
null	0.082	n
null	0.267	n
null	0.132	n
null	0.06	n
null	0.151	n
null	0.128	n
null	0.01	y
null	0.267	n
null	0.008	y
null	0.183	n
null	0.04	y
null	0.082	n
null	0.02	y
null	0.267	n
null	0.183	n
null	0.267	n
null	0.272	n
null	0.272	n
null	0.132	n
null	0.183	n
null	0.128	n
null	0.128	n
null	0.48	n
null	0.267	n
null	0.128	n
null	0.046	y
null	0.267	n
null	0.267	n
null	0.267	n
null	0.205	n
null	0.183	n
null	0.267	n
null	0.455	n
null	0.267	n
null	0.151	n
null	0.267	n
null	0.267	n
null	0.128	n
null	0.272	n
null	0.267	n
null	0.128	n
null	0.267	n
null	0.079	n
null	0.6	n
null	0.128	n
null	0.128	n
null	0.267	n
null	0.081	n
null	0.352	n
null	0.128	n
null	0.128	n
null	0.267	n
null	0.128	n
null	0.055	n
null	0.272	n
null	0.012	y
null	0	y
null	0.128	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.128	n
null	0.128	n
null	0.128	n
null	0.205	n
null	0.021	y
null	0.352	n
null	0.352	n
null	0.079	n
null	0.046	y
null	0.267	n
null	0.183	n
null	0.267	n
null	0.132	n
null	0.267	n
null	0.128	n
null	0.128	n
null	0.455	n
null	0.002	y
null	0.008	y
null	0.04	y
null	0.08	n
null	0.082	n
null	0	y
null	0.128	n
null	0.455	n
null	0.007	y
null	0.352	n
null	0.003	y
null	0.267	n
null	0.267	n
null	0.128	n
null	0.128	n
null	0.128	n
null	0.267	n
null	0.055	n
null	0.267	n
null	0.205	n
null	0.267	n
null	0.079	n
null	0.455	n
null	0.272	n
null	0.04	y
null	0.267	n
null	0.128	n
null	0.267	n
null	0.082	n
null	0.267	n
null	0.128	n
null	0.352	n
null	0.352	n
null	0.267	n
null	0.6	n
null	0.267	n
null	0.046	y
null	0.267	n
null	0.132	n
null	0.267	n
null	0.128	n
null	0.267	n
null	0.267	n
null	0.109	n
null	0.352	n
null	0.183	n
null	0.455	n
null	0.203	n
null	0.6	n
null	0.081	n
null	0.128	n
null	0.352	n
null	0.082	n
null	0.267	n
null	0.079	n
null	0.151	n
null	0.005	y
null	0.079	n
null	0.267	n
null	0.267	n
null	0.128	n
null	0.267	n
null	0.267	n
null	0.017	y
null	0.272	n
null	0.267	n
null	0.267	n
null	0.131	n
null	0.132	n
null	0.054	n
null	0.183	n
null	0.151	n
null	0.267	n
null	0.054	n
null	0.267	n
null	0.054	n
null	0.128	n
null	0.267	n
null	0.128	n
null	0.272	n
null	0.267	n
null	0.128	n
null	0.267	n
null	0.128	n
null	0.128	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.196	n
null	0.267	n
null	0.183	n
null	0.002	y
null	0.267	n
null	0.165	n
null	0.352	n
null	0.128	n
null	0.128	n
null	0.079	n
null	0.267	n
null	0.165	n
null	0.267	n
null	0.046	y
null	0.047	y
null	0.267	n
null	0.267	n
null	0.165	n
null	0.272	n
null	0.267	n
null	0.352	n
null	0.352	n
null	0.272	n
null	0.165	n
null	0.267	n
null	0.128	n
null	0.088	n
null	0.128	n
null	0.128	n
null	0.151	n
null	0.165	n
null	0.267	n
null	0.132	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.131	n
null	0.267	n
null	0.267	n
null	0.272	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.272	n
null	0.267	n
null	0.205	n
null	0.272	n
null	0.267	n
null	0.267	n
null	0.48	n
null	0.267	n
null	0.48	n
null	0.267	n
null	0.267	n
null	0.128	n
null	0.272	n
null	0.267	n
null	0.455	n
null	0.267	n
null	0.267	n
null	0.272	n
null	0.002	y
null	0.267	n
null	0.128	n
null	0.056	n
null	0.183	n
null	0.047	y
null	0.267	n
null	0.068	n
null	0.272	n
null	0.267	n
null	0.62	n
null	0.079	n
null	0.267	n
null	0.01	y
null	0.272	n
null	0.132	n
null	0.132	n
null	0.054	n
null	0.01	y
null	0.267	n
null	0.131	n
null	0.074	n
null	0.455	n
null	0.267	n
null	0.026	y
null	0.272	n
null	0.151	n
null	0.132	n
null	0.6	n
null	0.352	n
null	0.455	n
null	0.62	n
null	0.267	n
null	0.128	n
null	0.128	n
null	0.132	n
null	0.267	n
null	0.021	y
null	0.267	n
null	0.152	n
null	0.046	y
null	0.128	n
null	0.272	n
null	0.056	n
null	0.48	n
null	0.205	n
null	0.132	n
null	0.267	n
null	0.131	n
null	0.267	n
null	0.074	n
null	0.352	n
null	0.267	n
null	0.183	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.352	n
null	0.165	n
null	0.6	n
null	0.236	n
null	0.128	n
null	0.267	n
null	0.267	n
null	0.062	n
null	0.132	n
null	0.205	n
null	0.131	n
null	0.6	n
null	0.165	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.062	n
null	0.128	n
null	0.267	n
null	0.272	n
null	0.267	n
null	0.06	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.272	n
null	0.267	n
null	0.205	n
null	0.151	n
null	0.267	n
null	0.267	n
null	0.081	n
null	0.267	n
null	0.079	n
null	0.455	n
null	0.272	n
null	0.054	n
null	0.08	n
null	0.267	n
null	0.131	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.48	n
null	0.267	n
null	0.272	n
null	0.62	n
null	0.132	n
null	0.003	y
null	0.173	n
null	0.267	n
null	0.6	n
null	0.352	n
null	0.267	n
null	0.267	n
null	0.128	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.046	y
null	0.352	n
null	0.267	n
null	0.236	n
null	0.267	n
null	0.267	n
null	0.02	y
null	0.205	n
null	0.131	n
null	0.267	n
null	0.272	n
null	0.267	n
null	0.455	n
null	0.267	n
null	0.046	y
null	0.131	n
null	0.056	n
null	0.267	n
null	0.128	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.165	n
null	0.455	n
null	0.267	n
null	0.132	n
null	0.267	n
null	0.455	n
null	0.079	n
null	0.131	n
null	0.267	n
null	0.267	n
null	0.352	n
null	0.128	n
null	0.267	n
null	0.082	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.022	y
null	0.352	n
null	0.132	n
null	0.267	n
null	0.62	n
null	0.131	n
null	0.455	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.165	n
null	0.132	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.6	n
null	0.267	n
null	0.352	n
null	0.267	n
null	0.352	n
null	0.165	n
null	0.131	n
null	0.352	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.267	n
null	0.48	n
null	0.267	n
null	0.267	n
null	0.131	n
null	0.267	n
null	0.267	n
null	0.272	n
null	0.267	n
null	0.267	n
null	0.272	n
null	0.267	n
null	0.165	n
null	0.267	n
null	0.6	n
null	0.267	n
null	0.267	n
null	0.132	n
null	0.081	n
null	0.6	n
null	0.267	n
null	0.088	n
null	0.673	n
null	0	y
null	0	y
null	0.168	n
null	0.005	y
null	0.168	n
null	0.118	n
null	0.152	n
null	0.152	n
null	0.078	n
null	0.089	n
null	0.091	n
null	0.309	n
null	0.21	n
null	0.567	n
null	0.079	n
null	0.168	n
null	0.295	n
null	0.309	n
null	0.168	n
null	0.275	n
null	0.002	y
null	0.374	n
null	0.151	n
null	0.009	y
null	0.589	n
null	0.455	n
null	0.267	n
null	0.455	n
null	0.267	n
null	0.455	n
null	0.267	n
null	0.455	n
null	0	y
null	0.589	n
null	0	y
null	0.023	y
null	0.272	n
null	0.128	n
null	0.267	n
null	0.02	y
null	0.151	n
null	0.267	n
null	0.128	n
null	0.074	n
null	0.132	n
null	0.455	n
null	0	y
null	0.455	n
null	0.455	n
null	0.455	n
null	0.455	n
null	0.151	n
null	0.393	n
null	0.043	y
null	0.455	n
null	0.267	n
null	0.272	n
null	0.267	n
null	0.455	n
null	0.151	n
null	0.455	n
null	0.043	y
null	0.267	n
null	0.267	n
null	0.267	n
null	0.455	n
null	0.128	n
null	0.272	n
null	0.151	n
null	0.455	n
null	0.151	n
null	0.128	n
null	0.267	n
null	0.043	y
null	0.079	n
null	0.589	n
null	0.068	n
null	0.128	n
null	0.128	n
null	0.455	n
null	0.151	n
null	0.393	n
null	0.455	n
null	0.455	n
null	0.455	n
null	0.455	n
null	0.128	n
null	0.272	n
null	0.043	y
null	0.151	n
null	0.267	n
null	0.128	n
null	0.267	n
null	0.455	n
null	0.236	n
null	0.203	n
null	0.267	n
null	0.272	n
null	0.455	n
null	0.203	n
null	0.455	n
null	0.455	n
null	0.128	n
null	0.272	n
null	0.455	n
null	0.151	n
null	0.267	n
null	0.455	n
null	0.074	n
null	0.083	n
null	0.455	n
null	0.128	n
null	0.128	n
null	0.455	n
null	0.236	n
null	0.455	n
null	0.151	n
null	0.272	n
null	0.272	n
null	0.151	n
null	0.009	y
null	0.151	n
null	0.455	n
null	0.203	n
null	0.455	n
null	0.455	n
null	0.128	n
null	0.455	n
null	0.128	n
null	0.267	n
null	0.151	n
null	0.272	n
null	0.151	n
null	0.267	n
null	0.043	y
null	0.007	y
null	0.272	n
null	0.132	n
null	0.589	n
null	0.455	n
null	0.455	n
null	0.128	n
null	0.455	n
null	0.455	n
null	0.128	n
null	0.043	y
null	0.455	n
null	0.455	n
null	0.455	n
null	0.128	n
null	0.455	n
null	0.267	n
null	0.04	y
null	0.236	n
null	0.455	n
null	0.109	n
null	0.203	n
null	0.151	n
null	0.151	n
null	0.267	n
null	0.455	n
null	0.455	n
null	0.455	n
null	0.151	n
null	0.151	n
null	0.455	n
null	0.165	n
null	0.267	n
null	0.047	y
null	0.267	n
null	0.043	y
null	0.151	n
null	0.043	y
null	0.128	n
null	0.455	n
null	0.128	n
null	0.455	n
null	0.267	n
null	0.046	y
null	0.455	n
null	0.128	n
null	0.02	y
null	0.272	n
null	0.203	n
null	0.074	n
null	0.267	n
null	0.043	y
null	0.183	n
null	0.128	n
null	0.128	n
null	0.151	n
null	0.455	n
null	0.589	n
null	0.393	n
null	0.151	n
null	0.455	n
null	0.455	n
null	0.151	n
null	0.455	n
null	0.128	n
null	0.589	n
null	0.079	n
null	0.267	n
null	0.084	n
null	0.043	y
null	0.455	n
null	0.128	n
null	0.272	n
null	0.132	n
null	0.267	n
null	0.196	n
null	0.62	n
null	0.455	n
null	0.267	n
null	0.455	n
null	0.128	n
null	0.455	n
null	0.455	n
null	0.128	n
null	0.455	n
null	0.62	n
null	0.203	n
null	0.267	n
null	0.455	n
null	0.267	n
null	0.455	n
null	0.455	n
null	0.589	n
null	0.455	n
null	0.267	n
null	0.267	n
null	0.455	n
null	0.455	n
null	0.455	n
null	0.455	n
null	0.017	y
null	0.004	y
null	0.203	n
null	0.62	n
null	0.455	n
null	0.455	n
null	0.012	y
null	0.128	n
null	0.267	n
null	0.272	n
null	0.128	n
null	0.267	n
null	0.455	n
null	0.151	n
null	0.272	n
null	0.267	n
null	0.455	n
null	0.128	n
null	0.128	n
null	0.267	n
null	0.455	n
null	0.004	y
null	0.589	n
null	0.455	n
null	0.455	n
null	0.272	n
null	0.107	n
null	0.455	n
null	0.267	n
null	0.151	n
null	0.074	n
null	0.205	n
null	0	y
null	0.455	n
null	0.455	n
null	0.272	n
null	0.589	n
null	0.203	n
null	0.455	n
null	0.128	n
null	0.267	n
null	0.203	n
null	0.455	n
null	0.151	n
null	0.455	n
null	0.455	n
null	0.267	n
null	0.267	n
null	0.02	y
null	0.455	n
null	0.267	n
null	0.017	y
null	0.128	n
null	0.455	n
null	0.074	n
null	0.267	n
null	0.151	n
null	0.074	n
null	0.267	n
null	0.272	n
null	0.455	n
null	0.272	n
null	0.267	n
null	0.62	n
null	0.128	n
null	0.267	n
null	0.272	n
null	0.267	n
null	0.267	n
null	0.007	y
null	0.151	n
null	0.319	n
null	0.455	n
null	0.455	n
null	0.151	n
null	0.267	n
null	0.455	n
null	0.455	n
null	0.267	n
null	0.128	n
null	0.455	n
null	0.455	n
null	0.128	n
null	0.267	n
null	0.267	n
null	0.455	n
null	0.455	n
null	0.62	n
null	0.272	n
null	0.005	y
null	0.267	n
null	0.203	n
null	0.267	n
null	0.128	n
null	0.455	n
null	0.267	n
null	0.455	n
null	0.128	n
null	0.074	n
null	0.455	n
null	0.267	n
null	0.455	n
null	0.128	n
null	0.272	n
null	0.455	n
null	0.455	n
null	0.205	n
null	0.04	y
null	0.455	n
null	0.267	n
null	0.455	n
null	0.165	n
null	0.017	y
null	0.151	n
null	0.272	n
null	0.043	y
null	0.267	n
null	0.267	n
